0.931626	-0.363419	
0.921063	-0.389414	
0.924828	-0.380386	
0.943847	-0.330383	
0.919999	-0.391921	
0.917064	-0.39874	
0.952518	-0.304483	
0.950458	-0.310853	
0.923431	-0.383765	
0.944775	-0.327721	
0.935685	-0.352836	
0.933201	-0.359356	
0.922744	-0.385413	
0.934454	-0.356084	
0.926969	-0.375139	
0.950342	-0.311206	
0.921227	-0.389025	
0.937165	-0.348888	
0.921722	-0.387851	
0.924811	-0.380426	
0.946555	-0.322542	
0.949316	-0.314323	
0.954229	-0.299078	
0.922552	-0.385873	
0.934383	-0.35627	
0.918943	-0.394391	
0.941256	-0.337694	
0.924023	-0.382337	
0.954582	-0.29795	
0.946782	-0.321876	
0.917965	-0.396661	
0.916093	-0.400965	
0.914924	-0.403626	
0.914651	-0.404244	
0.914486	-0.404617	
0.913282	-0.407327	
0.912532	-0.409005	
0.911003	-0.412399	
0.911217	-0.411928	
0.910669	-0.413137	
0.909638	-0.415401	
0.908093	-0.418768	
0.907306	-0.42047	
0.904218	-0.427071	
0.904182	-0.427148	
0.904935	-0.425551	
0.90229	-0.43113	
0.903616	-0.428344	
0.901628	-0.432513	
0.903364	-0.428874	
0.898669	-0.438627	
0.897622	-0.440766	
0.898061	-0.439872	
0.900572	-0.434708	
0.893167	-0.449726	
0.896581	-0.44288	
0.892849	-0.450355	
0.895801	-0.444455	
0.896761	-0.442515	
0.893874	-0.448319	
0.889772	-0.456404	
0.891717	-0.452593	
0.890369	-0.455239	
0.887161	-0.461461	
0.881317	-0.472525	
0.88352	-0.468394	
0.881898	-0.47144	
0.885724	-0.464212	
0.885415	-0.464801	
0.885216	-0.46518	
0.885898	-0.463881	
0.88283	-0.469693	
0.881289	-0.472578	
0.883168	-0.469056	
0.88051	-0.474027	
0.878902	-0.477003	
0.873125	-0.487497	
0.879286	-0.476295	
0.874102	-0.485743	
0.869908	-0.493215	
0.86577	-0.500443	
0.871992	-0.48952	
0.870344	-0.492443	
0.868739	-0.49527	
0.868044	-0.496487	
0.856719	-0.515783	
0.862676	-0.505757	
0.860492	-0.509464	
0.855399	-0.51797	
0.854607	-0.519276	
0.851974	-0.523584	
0.849153	-0.528147	
0.850179	-0.526493	
0.847773	-0.530359	
0.848964	-0.528451	
0.848011	-0.529979	
0.846407	-0.532537	
0.845169	-0.534498	
0.842218	-0.539136	
0.84134	-0.540507	
0.840952	-0.541109	
0.840421	-0.541934	
0.840096	-0.542438	
0.838166	-0.545416	
0.836355	-0.548189	
0.835165	-0.55	
$
0.899195	-0.430751	
0.999395	-0.034787	
0.9975	-0.0706684	
0.999577	-0.0290875	
0.999783	-0.0208274	
0.998785	-0.049278	
0.997028	-0.0770343	
0.997572	-0.0696496	
0.99916	-0.0409775	
0.999753	-0.0222371	
0.99874	-0.0501829	
0.998815	-0.0486764	
0.999962	-0.00872354	
0.999106	-0.0422694	
0.997355	-0.0726804	
0.999792	-0.0203784	
0.999209	-0.0397641	
0.999164	-0.0408732	
0.999663	-0.0259772	
0.999578	-0.0290651	
0.998465	-0.0553775	
0.999641	-0.0268013	
0.997694	-0.0678765	
0.998468	-0.055331	
0.999488	-0.0319975	
0.999649	-0.0264891	
0.997625	-0.0688814	
0.996312	-0.0858101	
0.996251	-0.0865067	
0.995877	-0.0907152	
0.995766	-0.0919193	
0.995773	-0.0918431	
0.994441	-0.105299	
0.994078	-0.108673	
0.993967	-0.109678	
0.99332	-0.115394	
0.993422	-0.114512	
0.993593	-0.113019	
0.993304	-0.115534	
0.993595	-0.112999	
0.992833	-0.11951	
0.99291	-0.118867	
0.991996	-0.126269	
0.991723	-0.128397	
0.992062	-0.125752	
0.992138	-0.125152	
0.991416	-0.130745	
0.991576	-0.129524	
0.991606	-0.129295	
0.990292	-0.139003	
0.989914	-0.141669	
0.989851	-0.142108	
0.989946	-0.141447	
0.989627	-0.14366	
0.989853	-0.142098	
0.99	-0.141068	
0.989047	-0.147602	
0.988389	-0.151946	
0.987742	-0.156095	
0.987784	-0.155831	
0.987001	-0.160716	
0.986387	-0.164442	
0.9864	-0.164365	
0.986202	-0.165549	
0.98612	-0.166036	
0.984534	-0.175193	
0.984043	-0.17793	
0.984775	-0.173833	
0.984252	-0.176774	
0.982582	-0.185829	
0.983216	-0.182443	
0.982884	-0.184225	
0.98275	-0.184937	
0.982607	-0.185697	
0.983488	-0.180973	
0.983217	-0.182441	
0.983421	-0.181336	
0.980753	-0.19525	
0.980925	-0.194386	
0.981303	-0.19247	
0.980186	-0.198078	
0.979587	-0.20102	
0.980278	-0.197624	
0.980787	-0.195081	
0.978081	-0.208225	
0.976528	-0.215391	
0.977582	-0.210553	
0.978517	-0.206164	
0.975959	-0.217954	
0.978193	-0.207699	
0.978787	-0.20488	
0.978808	-0.204782	
0.9765	-0.215515	
0.977114	-0.212716	
0.975163	-0.22149	
0.975468	-0.220142	
0.974547	-0.224184	
0.972622	-0.232392	
0.973338	-0.229374	
0.974846	-0.222881	
0.969999	-0.243108	
0.969391	-0.245521	
0.969794	-0.243925	
0.970569	-0.240824	
0.967149	-0.254211	
0.968384	-0.249463	
0.965675	-0.259752	
0.965757	-0.25945	
0.965093	-0.261906	
0.96342	-0.267995	
0.962171	-0.272447	
0.96119	-0.275886	
0.960654	-0.27775	
0.959385	-0.282101	
0.960296	-0.278984	
0.958663	-0.284546	
0.958637	-0.28463	
0.958358	-0.285568	
0.958271	-0.285861	
0.956121	-0.292973	
$
0.984875	-0.154384	
0.970616	0.240635	
0.970747	0.240103	
0.969891	0.243538	
0.969045	0.246884	
0.970926	0.239381	
0.97025	0.242105	
0.972902	0.231217	
0.970095	0.242725	
0.970417	0.241436	
0.969099	0.246673	
0.969795	0.243921	
0.969138	0.24652	
0.967972	0.251058	
0.969114	0.246612	
0.971484	0.237104	
0.968516	0.248952	
0.972274	0.233843	
0.971639	0.23647	
0.973886	0.227036	
0.976155	0.217075	
0.975807	0.218635	
0.97444	0.224649	
0.974581	0.224034	
0.978617	0.205689	
0.978292	0.207231	
0.976146	0.217116	
0.978245	0.207453	
0.974411	0.224774	
0.977698	0.210016	
0.979974	0.199127	
0.979658	0.200674	
0.979433	0.201768	
0.981156	0.193215	
0.978897	0.204356	
0.979739	0.200278	
0.981577	0.191069	
0.982673	0.185349	
0.983511	0.18085	
0.983364	0.181644	
0.984071	0.177778	
0.98314	0.182853	
0.984102	0.177605	
0.985298	0.170844	
0.985025	0.172412	
0.985359	0.170492	
0.984643	0.174579	
0.985014	0.172472	
0.985884	0.167431	
0.98483	0.173522	
0.986075	0.166303	
0.986058	0.1664	
0.986843	0.161679	
0.986668	0.162747	
0.988933	0.148365	
0.98856	0.15083	
0.988953	0.148227	
0.989175	0.146743	
0.98899	0.14798	
0.991015	0.133748	
0.990898	0.134613	
0.991553	0.129703	
0.992398	0.123071	
0.99224	0.124336	
0.991899	0.127026	
0.992008	0.126175	
0.991861	0.127323	
0.991899	0.127027	
0.991782	0.127936	
0.992642	0.121084	
0.99263	0.121188	
0.992802	0.119765	
0.995062	0.0992578	
0.995011	0.0997608	
0.995022	0.0996508	
0.994567	0.104094	
0.995281	0.0970352	
0.995868	0.0908109	
0.995086	0.0990161	
0.995688	0.0927699	
0.996579	0.0826433	
0.996274	0.0862486	
0.996239	0.086649	
0.996444	0.0842542	
0.997446	0.071421	
0.997423	0.0717514	
0.997474	0.0710386	
0.997515	0.0704487	
0.998189	0.0601583	
0.997697	0.0678224	
0.998395	0.0566308	
0.99842	0.0561973	
0.99874	0.0501816	
0.998859	0.047751	
0.998754	0.0498986	
0.998666	0.0516425	
0.999357	0.0358619	
0.999232	0.0391852	
0.99919	0.0402305	
0.999106	0.0422867	
0.999352	0.0359916	
0.999501	0.0315743	
0.999601	0.0282602	
0.9994	0.0346433	
0.999526	0.0307783	
0.999505	0.0314745	
0.999678	0.0253606	
0.999731	0.0232077	
0.999899	0.014196	
0.99988	0.0155089	
0.999973	0.00741484	
0.999984	0.0055683	
1	-0.000728063	
0.999995	-0.00325221	
$
0.987284	0.139364	
0.679035	0.734106	
0.675325	0.73752	
0.677591	0.735439	
0.689778	0.724021	
0.680613	0.732643	
0.695239	0.718778	
0.6934	0.720553	
0.68047	0.732776	
0.683057	0.730365	
0.694436	0.719555	
0.689903	0.723902	
0.690541	0.723293	
0.687554	0.726133	
0.688369	0.72536	
0.687913	0.725793	
0.692189	0.721717	
0.698212	0.715891	
0.705536	0.708674	
0.706534	0.707679	
0.701522	0.712648	
0.709649	0.704555	
0.704354	0.709848	
0.705469	0.708741	
0.70459	0.709614	
0.708145	0.706067	
0.712361	0.701813	
0.712625	0.701545	
0.712314	0.70186	
0.71367	0.700482	
0.710552	0.703645	
0.715277	0.698841	
0.715302	0.698815	
0.719234	0.694768	
0.71741	0.696651	
0.717192	0.696876	
0.719933	0.694043	
0.722809	0.691047	
0.720076	0.693895	
0.725405	0.688323	
0.726086	0.687604	
0.726762	0.68689	
0.725308	0.688424	
0.724611	0.689159	
0.730861	0.682526	
0.730443	0.682974	
0.730038	0.683407	
0.728077	0.685495	
0.732207	0.681082	
0.732173	0.681119	
0.737945	0.674861	
0.740678	0.67186	
0.742327	0.670038	
0.741223	0.671259	
0.745273	0.666759	
0.742781	0.669534	
0.741201	0.671283	
0.74802	0.663676	
0.748254	0.663412	
0.752295	0.658827	
0.754084	0.656778	
0.755075	0.655639	
0.753583	0.657353	
0.757234	0.653143	
0.761358	0.648331	
0.758394	0.651796	
0.765893	0.642968	
0.767817	0.640669	
0.767904	0.640565	
0.769155	0.639062	
0.770419	0.637537	
0.775324	0.631563	
0.774428	0.632663	
0.780317	0.625384	
0.782096	0.623158	
$
0.724098	0.688447	
0.825207	-0.56483	
0.821754	-0.569842	
0.79559	-0.605835	
0.821727	-0.569881	
0.82973	-0.558166	
0.821043	-0.570867	
0.797721	-0.603026	
0.801468	-0.598038	
0.80563	-0.59242	
0.807558	-0.589789	
0.83015	-0.557539	
0.817922	-0.575329	
0.808059	-0.589102	
0.788586	-0.614925	
0.812057	-0.583578	
0.822415	-0.568888	
0.825588	-0.564274	
0.810152	-0.58622	
0.802888	-0.59613	
0.823163	-0.567805	
0.811622	-0.584183	
0.81829	-0.574805	
0.790612	-0.612317	
0.820365	-0.57184	
0.789997	-0.61311	
0.801973	-0.59736	
0.829627	-0.558319	
0.792622	-0.609713	
0.816161	-0.577824	
0.804257	-0.594281	
0.820745	-0.571295	
0.800077	-0.599897	
0.815464	-0.578807	
0.82037	-0.571833	
0.792989	-0.609236	
0.822986	-0.568061	
0.787061	-0.616875	
0.797544	-0.60326	
0.750512	-0.660857	
0.750257	-0.661146	
0.773439	-0.633871	
0.753478	-0.657474	
0.745209	-0.666831	
0.766737	-0.641962	
0.781648	-0.623719	
0.752849	-0.658193	
0.75757	-0.652754	
0.75846	-0.65172	
0.774314	-0.632801	
0.782321	-0.622875	
0.777567	-0.6288	
0.780754	-0.624839	
0.772967	-0.634446	
0.771991	-0.635633	
0.760813	-0.648972	
0.761405	-0.648276	
0.755775	-0.654832	
0.785239	-0.619193	
0.775109	-0.631827	
0.76397	-0.645252	
0.741772	-0.670652	
0.766279	-0.642508	
0.767545	-0.640995	
0.771492	-0.636239	
0.760986	-0.648768	
0.774533	-0.632534	
0.752038	-0.65912	
0.747123	-0.664686	
0.77512	-0.631815	
0.74493	-0.667142	
0.765322	-0.643648	
0.732399	-0.680876	
0.727259	-0.686363	
0.734353	-0.678768	
0.732145	-0.681149	
0.734044	-0.679102	
0.72378	-0.690031	
0.739188	-0.6735	
0.7229	-0.690952	
0.722476	-0.691396	
0.723161	-0.690679	
0.71777	-0.69628	
0.71665	-0.697433	
0.714551	-0.699583	
0.711664	-0.70252	
0.709319	-0.704888	
0.710185	-0.704015	
0.70807	-0.706142	
0.707596	-0.706618	
0.708793	-0.705417	
0.7064	-0.707813	
0.705792	-0.708419	
0.705583	-0.708627	
0.704304	-0.709898	
0.701332	-0.712835	
0.702971	-0.711219	
0.694978	-0.719031	
0.699109	-0.715015	
0.701104	-0.713059	
0.696583	-0.717476	
0.699574	-0.71456	
0.697034	-0.717038	
0.69101	-0.722845	
0.690655	-0.723184	
0.690393	-0.723434	
0.686743	-0.726901	
0.688137	-0.72558	
0.686455	-0.727172	
0.685105	-0.728444	
0.682913	-0.7305	
0.68446	-0.729051	
0.684932	-0.728607	
0.682201	-0.731165	
0.686035	-0.727568	
0.684898	-0.728639	
0.673744	-0.738965	
0.681064	-0.732223	
0.676551	-0.736396	
0.67371	-0.738996	
0.668007	-0.744155	
0.663334	-0.748324	
0.661433	-0.750005	
0.660283	-0.751017	
0.659609	-0.751609	
0.655217	-0.755441	
0.653942	-0.756545	
0.654223	-0.756302	
0.653068	-0.757299	
0.650604	-0.759417	
0.649599	-0.760277	
$
0.746078	-0.660959	
0.614902	0.788604	
0.604612	0.796521	
0.616609	0.787269	
0.617121	0.786868	
0.619629	0.784895	
0.571801	0.820393	
0.579416	0.815032	
0.585498	0.810674	
0.600938	0.799295	
0.600718	0.799461	
0.58827	0.808665	
0.623568	0.781769	
0.598463	0.80115	
0.619177	0.785252	
0.587144	0.809483	
0.621072	0.783753	
0.618663	0.785656	
0.590565	0.80699	
0.602961	0.797771	
0.583713	0.81196	
0.590502	0.807036	
0.622918	0.782287	
0.586218	0.810153	
0.584415	0.811455	
0.625492	0.780231	
0.606135	0.795362	
0.600688	0.799484	
0.591546	0.806271	
0.607855	0.794048	
0.597088	0.802176	
0.596746	0.80243	
0.55282	0.8333	
0.564057	0.825736	
0.56465	0.825331	
0.565843	0.824513	
0.565307	0.824881	
0.570236	0.821481	
0.567665	0.82326	
0.552943	0.833219	
0.550806	0.834633	
0.630966	0.775811	
0.632767	0.774342	
0.633229	0.773965	
0.633472	0.773765	
0.633478	0.773761	
0.634671	0.772782	
0.636713	0.7711	
0.635584	0.772032	
0.637496	0.770454	
0.638882	0.769305	
0.639167	0.769068	
0.640574	0.767896	
0.641418	0.767191	
0.641798	0.766873	
0.647511	0.762056	
0.646993	0.762496	
0.647728	0.761872	
0.64907	0.760729	
0.649919	0.760004	
0.651797	0.758393	
0.650818	0.759234	
0.654669	0.755915	
0.654276	0.756256	
0.654901	0.755715	
0.658155	0.752883	
0.659208	0.751961	
0.661469	0.749972	
0.662083	0.749431	
0.661946	0.749551	
0.662201	0.749326	
0.662013	0.749492	
0.665928	0.746016	
0.667647	0.744478	
0.672147	0.740417	
$
0.618371	0.784774	
0.448737	-0.893664	
0.373512	-0.927625	
0.390275	-0.920698	
0.429659	-0.902991	
0.383027	-0.923737	
0.594386	-0.80418	
0.500457	-0.865761	
0.636152	-0.771564	
0.512375	-0.858762	
0.531943	-0.84678	
0.520172	-0.854061	
0.477526	-0.878618	
0.5615	-0.827477	
0.568199	-0.822891	
0.613051	-0.790044	
0.646101	-0.763252	
0.593717	-0.804674	
0.587325	-0.809351	
0.579721	-0.814815	
0.460018	-0.88791	
0.579056	-0.815288	
0.576258	-0.817268	
0.4495	-0.89328	
0.602646	-0.798009	
0.568413	-0.822743	
0.600821	-0.799384	
0.60592	-0.795525	
0.626936	-0.779071	
0.632919	-0.774218	
0.605606	-0.795764	
0.479911	-0.877317	
0.599224	-0.800582	
0.505113	-0.863053	
0.403756	-0.914867	
0.444478	-0.89579	
0.596485	-0.802624	
0.635615	-0.772006	
0.511498	-0.859284	
0.625817	-0.77997	
0.644125	-0.76492	
0.624668	-0.780891	
0.587078	-0.80953	
0.538645	-0.842533	
0.5415	-0.840701	
0.568483	-0.822695	
0.502549	-0.864549	
0.541456	-0.840729	
0.546006	-0.837781	
0.634419	-0.772989	
0.494404	-0.869232	
0.50158	-0.865111	
0.595952	-0.80302	
0.368562	-0.929603	
0.456981	-0.889476	
0.451749	-0.892145	
0.607295	-0.794476	
0.475422	-0.879758	
0.515264	-0.857032	
0.620964	-0.783839	
0.517534	-0.855663	
0.427683	-0.903929	
0.540004	-0.841663	
0.560211	-0.82835	
0.620068	-0.784548	
0.637939	-0.770087	
0.452706	-0.89166	
0.536807	-0.843705	
0.43855	-0.898707	
0.498677	-0.866788	
0.434004	-0.900911	
0.447954	-0.894057	
0.633946	-0.773377	
0.42028	-0.907394	
0.41341	-0.910545	
0.499923	-0.86607	
0.383024	-0.923738	
0.490708	-0.871324	
0.556977	-0.830528	
0.515956	-0.856615	
0.626693	-0.779267	
0.505506	-0.862823	
0.494126	-0.86939	
0.567408	-0.823437	
0.566045	-0.824374	
0.63456	-0.772873	
0.406677	-0.913572	
0.585988	-0.81032	
0.448594	-0.893735	
0.574953	-0.818186	
0.614102	-0.789226	
0.623951	-0.781463	
0.630208	-0.776427	
0.544553	-0.838727	
0.366652	-0.930358	
0.444257	-0.895899	
0.492676	-0.870213	
0.616313	-0.787501	
0.622878	-0.782319	
0.454197	-0.890901	
0.501304	-0.865271	
0.43009	-0.902786	
0.532563	-0.84639	
0.608577	-0.793495	
0.45195	-0.892043	
0.509605	-0.860409	
0.560277	-0.828305	
0.580225	-0.814456	
0.642856	-0.765987	
0.611411	-0.791313	
0.552721	-0.833366	
0.606096	-0.795391	
0.527149	-0.849773	
0.382247	-0.92406	
0.543235	-0.83958	
0.464007	-0.885831	
0.430916	-0.902392	
0.545338	-0.838216	
0.647496	-0.762069	
0.499508	-0.866309	
0.479564	-0.877507	
0.450467	-0.892793	
0.496171	-0.868225	
0.553292	-0.832987	
0.61181	-0.791005	
0.440566	-0.89772	
0.587176	-0.809459	
0.479569	-0.877504	
0.635782	-0.771869	
0.567701	-0.823234	
0.555837	-0.831291	
$
0.532363	-0.841751	
0.897057	0.441915	
0.891243	0.453525	
0.902737	0.430193	
0.891881	0.452271	
0.891468	0.453084	
0.904881	0.425664	
0.897548	0.440917	
0.890597	0.454794	
0.899655	0.436602	
0.907642	0.419745	
0.890104	0.455757	
0.898324	0.439334	
0.90061	0.434628	
0.89682	0.442397	
0.892292	0.45146	
0.902226	0.431264	
0.890357	0.455262	
0.897956	0.440086	
0.894828	0.446412	
0.897971	0.440055	
0.90972	0.415222	
0.909998	0.414613	
0.909302	0.416137	
0.910689	0.413094	
0.910228	0.414107	
0.914934	0.403602	
0.914707	0.404117	
0.914537	0.404502	
0.914239	0.405175	
0.914063	0.405571	
0.912526	0.409019	
0.914427	0.404751	
0.917505	0.397723	
0.917573	0.397568	
0.918457	0.39552	
0.918491	0.395443	
0.916875	0.399175	
0.923638	0.383266	
0.924262	0.38176	
0.923518	0.383555	
0.925521	0.378697	
0.926299	0.37679	
0.927973	0.372646	
0.926732	0.375723	
0.92585	0.377892	
0.929846	0.36795	
0.929109	0.369806	
0.929231	0.369499	
0.93069	0.365808	
0.931162	0.364605	
0.93203	0.36238	
0.931829	0.362897	
0.935712	0.352766	
0.933952	0.357397	
0.935828	0.352458	
0.938708	0.344713	
0.93858	0.345062	
0.938421	0.345494	
0.941342	0.337455	
0.942137	0.335227	
0.941145	0.338002	
0.942081	0.335386	
0.945691	0.325066	
0.945309	0.326177	
0.94435	0.328943	
0.943188	0.33226	
0.943617	0.331039	
0.946134	0.323775	
0.948616	0.316428	
0.948821	0.315816	
0.948967	0.315376	
0.949854	0.312694	
0.95041	0.311	
0.950478	0.310793	
0.950781	0.309862	
0.950896	0.309511	
0.951509	0.307622	
0.953335	0.301914	
0.954926	0.296845	
0.953617	0.301021	
0.954964	0.296723	
0.955127	0.296196	
0.957966	0.286881	
0.959432	0.281941	
0.959975	0.280086	
0.959849	0.280516	
0.960389	0.278663	
0.961944	0.273247	
0.961662	0.274238	
0.961453	0.274971	
0.963273	0.268524	
0.962782	0.270278	
0.962771	0.270319	
0.963292	0.268456	
0.96526	0.261292	
0.965056	0.262043	
0.964668	0.26347	
0.965581	0.260104	
0.967281	0.253706	
$
0.930639	0.360159	
